sample	tissue	nucl	subject	pool_id	part	side	rpm	rpm_ratio
FC57_R_Muscle_hFXN_AB_DNA	Abdominal	DNA	R	16	AB		0.0	0.0
FC57_R_Muscle_hFXN_AB_DNA	Abdominal	DNA	R	18	AB		1126.8885714285714	0.65078
FC57_R_Muscle_hFXN_AB_RNA	Abdominal	RNA	R	1	AB		106.44314285714286	0.07781828571428571
FC57_R_Muscle_hFXN_AB_RNA	Abdominal	RNA	R	2	AB		1668.18	1.1504485714285713
FC57_R_Muscle_hFXN_AB_RNA	Abdominal	RNA	R	3	AB		1030.0342857142857	0.8083657142857141
FC57_R_Muscle_hFXN_AB_RNA	Abdominal	RNA	R	4	AB		1257.2885714285717	1.360917142857143
FC57_R_Muscle_hFXN_AB_RNA	Abdominal	RNA	R	5	AB		277.1428571428571	0.2813108571428571
FC57_R_Muscle_hFXN_AB_RNA	Abdominal	RNA	R	6	AB		2086.2742857142857	1.7233571428571424
FC57_R_Muscle_hFXN_AB_RNA	Abdominal	RNA	R	7	AB		907.0085714285713	0.825514285714286
FC57_R_Muscle_hFXN_AB_RNA	Abdominal	RNA	R	8	AB		1487.3142857142857	1.253597142857143
FC57_R_Muscle_hFXN_AB_RNA	Abdominal	RNA	R	9	AB		1324.7514285714285	0.9876257142857146
FC57_R_Muscle_hFXN_AB_RNA	Abdominal	RNA	R	10	AB		1385.8857142857144	0.954282857142857
FC57_R_Muscle_hFXN_AB_RNA	Abdominal	RNA	R	11	AB		2115.4714285714285	1.456117142857143
FC57_R_Muscle_hFXN_AB_RNA	Abdominal	RNA	R	12	AB		1789.2771428571427	1.7059085714285716
FC57_R_Muscle_hFXN_AB_RNA	Abdominal	RNA	R	13	AB		1155.2314285714285	0.785342857142857
FC57_R_Muscle_hFXN_AB_RNA	Abdominal	RNA	R	14	AB		1000.6114285714286	1.092217142857143
FC57_R_Muscle_hFXN_AB_RNA	Abdominal	RNA	R	15	AB		652.3628571428571	0.9126371428571427
FC57_R_Muscle_hFXN_AB_RNA	Abdominal	RNA	R	16	AB		1422.5542857142852	1.1381771428571428
FC57_R_Muscle_hFXN_AB_RNA	Abdominal	RNA	R	18	AB		30.01914285714286	0.022830571428571422
FC57_R_Muscle_hFXN_DIA_DNA	Diaphragm	DNA	R	1	DIA		147.57285714285715	0.12921657142857143
FC57_R_Muscle_hFXN_DIA_DNA	Diaphragm	DNA	R	2	DIA		803.2228571428572	0.6048179999999999
FC57_R_Muscle_hFXN_DIA_DNA	Diaphragm	DNA	R	3	DIA		515.9120000000001	0.3934948571428572
FC57_R_Muscle_hFXN_DIA_DNA	Diaphragm	DNA	R	4	DIA		608.3145714285714	0.7450000000000001
FC57_R_Muscle_hFXN_DIA_DNA	Diaphragm	DNA	R	5	DIA		592.2271428571428	0.6489742857142856
FC57_R_Muscle_hFXN_DIA_DNA	Diaphragm	DNA	R	6	DIA		772.4582857142856	0.6314725714285713
FC57_R_Muscle_hFXN_DIA_DNA	Diaphragm	DNA	R	7	DIA		964.4874285714285	0.9177585714285714
FC57_R_Muscle_hFXN_DIA_DNA	Diaphragm	DNA	R	8	DIA		2358.337142857143	1.9576228571428573
FC57_R_Muscle_hFXN_DIA_DNA	Diaphragm	DNA	R	9	DIA		886.7179999999998	0.6272168571428571
FC57_R_Muscle_hFXN_DIA_DNA	Diaphragm	DNA	R	10	DIA		2619.2	1.950257142857143
FC57_R_Muscle_hFXN_DIA_DNA	Diaphragm	DNA	R	11	DIA		2354.302857142857	1.5718057142857143
FC57_R_Muscle_hFXN_DIA_DNA	Diaphragm	DNA	R	12	DIA		2209.5428571428565	1.76342
FC57_R_Muscle_hFXN_DIA_DNA	Diaphragm	DNA	R	13	DIA		1789.9828571428573	1.1879808571428572
FC57_R_Muscle_hFXN_DIA_DNA	Diaphragm	DNA	R	14	DIA		1313.679142857143	1.3501368571428574
FC57_R_Muscle_hFXN_DIA_DNA	Diaphragm	DNA	R	15	DIA		415.85571428571427	0.5669742857142858
FC57_R_Muscle_hFXN_DIA_DNA	Diaphragm	DNA	R	16	DIA		1838.824	1.4743200000000005
FC57_R_Muscle_hFXN_DIA_DNA	Diaphragm	DNA	R	18	DIA		145.9037142857143	0.12243000000000002
FC57_R_Muscle_hFXN_DIA_RNA	Diaphragm	RNA	R	1	DIA		109.70857142857143	0.08599314285714287
FC57_R_Muscle_hFXN_DIA_RNA	Diaphragm	RNA	R	2	DIA		1329.9485714285715	0.9286600000000002
FC57_R_Muscle_hFXN_DIA_RNA	Diaphragm	RNA	R	3	DIA		581.6685714285712	0.4638942857142857
FC57_R_Muscle_hFXN_DIA_RNA	Diaphragm	RNA	R	4	DIA		1490.5114285714285	1.7222142857142855
FC57_R_Muscle_hFXN_DIA_RNA	Diaphragm	RNA	R	5	DIA		234.71457142857147	0.25084199999999995
FC57_R_Muscle_hFXN_DIA_RNA	Diaphragm	RNA	R	6	DIA		1798.7285714285713	1.4765399999999997
FC57_R_Muscle_hFXN_DIA_RNA	Diaphragm	RNA	R	7	DIA		774.322857142857	0.7335685714285713
FC57_R_Muscle_hFXN_DIA_RNA	Diaphragm	RNA	R	8	DIA		1527.051428571429	1.2877342857142855
FC57_R_Muscle_hFXN_DIA_RNA	Diaphragm	RNA	R	9	DIA		635.8571428571429	0.47851142857142853
FC57_R_Muscle_hFXN_DIA_RNA	Diaphragm	RNA	R	10	DIA		1620.3714285714286	1.1066714285714288
FC57_R_Muscle_hFXN_DIA_RNA	Diaphragm	RNA	R	11	DIA		1941.1542857142856	1.3111457142857144
FC57_R_Muscle_hFXN_DIA_RNA	Diaphragm	RNA	R	12	DIA		1990.5057142857142	1.9463142857142863
FC57_R_Muscle_hFXN_DIA_RNA	Diaphragm	RNA	R	13	DIA		3135.2	2.1395142857142853
FC57_R_Muscle_hFXN_DIA_RNA	Diaphragm	RNA	R	14	DIA		853.2654285714285	0.9210771428571428
FC57_R_Muscle_hFXN_DIA_RNA	Diaphragm	RNA	R	15	DIA		570.6942857142858	0.774137142857143
FC57_R_Muscle_hFXN_DIA_RNA	Diaphragm	RNA	R	16	DIA		1344.194285714286	1.0556485714285715
FC57_R_Muscle_hFXN_DIA_RNA	Diaphragm	RNA	R	18	DIA		17.384571428571427	0.011131428571428572
FC57_R_Muscle_hFXN_GA_DNA	Gastroc	DNA	R	1	GA		625.4554285714287	0.4516225714285714
FC57_R_Muscle_hFXN_GA_DNA	Gastroc	DNA	R	2	GA		1656.0942857142857	1.1975514285714286
FC57_R_Muscle_hFXN_GA_DNA	Gastroc	DNA	R	3	GA		1009.1571428571428	0.928557142857143
FC57_R_Muscle_hFXN_GA_DNA	Gastroc	DNA	R	4	GA		1150.8942857142858	1.395842857142857
FC57_R_Muscle_hFXN_GA_DNA	Gastroc	DNA	R	5	GA		410.89000000000004	0.5074885714285715
FC57_R_Muscle_hFXN_GA_DNA	Gastroc	DNA	R	6	GA		1511.0342857142857	1.3044114285714283
FC57_R_Muscle_hFXN_GA_DNA	Gastroc	DNA	R	7	GA		877.122857142857	0.9324034285714287
FC57_R_Muscle_hFXN_GA_DNA	Gastroc	DNA	R	8	GA		1836.8348571428571	1.351630571428571
FC57_R_Muscle_hFXN_GA_DNA	Gastroc	DNA	R	9	GA		1590.9885714285713	1.5117542857142858
FC57_R_Muscle_hFXN_GA_DNA	Gastroc	DNA	R	10	GA		1365.338	0.9139305714285715
FC57_R_Muscle_hFXN_GA_DNA	Gastroc	DNA	R	11	GA		1744.665714285714	1.0751142857142857
FC57_R_Muscle_hFXN_GA_DNA	Gastroc	DNA	R	12	GA		1937.6828571428573	1.3763971428571429
FC57_R_Muscle_hFXN_GA_DNA	Gastroc	DNA	R	13	GA		1198.5697142857143	0.755078
FC57_R_Muscle_hFXN_GA_DNA	Gastroc	DNA	R	14	GA		1156.1102857142857	1.3516945714285715
FC57_R_Muscle_hFXN_GA_DNA	Gastroc	DNA	R	15	GA		404.53999999999996	0.5359885714285714
FC57_R_Muscle_hFXN_GA_DNA	Gastroc	DNA	R	16	GA		1191.0	1.2369885714285715
FC57_R_Muscle_hFXN_GA_DNA	Gastroc	DNA	R	18	GA		308.8965714285714	0.18746685714285713
FC57_R_Muscle_hFXN_GA_RNA	Gastroc	RNA	R	1	GA		76.63057142857143	0.055159999999999994
FC57_R_Muscle_hFXN_GA_RNA	Gastroc	RNA	R	2	GA		1884.5114285714287	1.3038571428571426
FC57_R_Muscle_hFXN_GA_RNA	Gastroc	RNA	R	3	GA		1194.52	0.9580428571428568
FC57_R_Muscle_hFXN_GA_RNA	Gastroc	RNA	R	4	GA		1161.642857142857	1.2949999999999997
FC57_R_Muscle_hFXN_GA_RNA	Gastroc	RNA	R	5	GA		451.0257142857142	0.46373999999999993
FC57_R_Muscle_hFXN_GA_RNA	Gastroc	RNA	R	6	GA		1898.1314285714288	1.552657142857143
FC57_R_Muscle_hFXN_GA_RNA	Gastroc	RNA	R	7	GA		1070.3799999999997	1.0072057142857145
FC57_R_Muscle_hFXN_GA_RNA	Gastroc	RNA	R	8	GA		1648.6628571428573	1.3583428571428573
FC57_R_Muscle_hFXN_GA_RNA	Gastroc	RNA	R	9	GA		1596.2942857142857	1.2305657142857145
FC57_R_Muscle_hFXN_GA_RNA	Gastroc	RNA	R	10	GA		1471.1514285714284	1.0319742857142857
FC57_R_Muscle_hFXN_GA_RNA	Gastroc	RNA	R	11	GA		1725.7942857142857	1.1607142857142858
FC57_R_Muscle_hFXN_GA_RNA	Gastroc	RNA	R	12	GA		1835.5514285714285	1.7610857142857144
FC57_R_Muscle_hFXN_GA_RNA	Gastroc	RNA	R	13	GA		1297.9828571428573	0.8949771428571429
FC57_R_Muscle_hFXN_GA_RNA	Gastroc	RNA	R	14	GA		1085.3285714285712	1.1835085714285714
FC57_R_Muscle_hFXN_GA_RNA	Gastroc	RNA	R	15	GA		516.1457142857143	0.7109371428571429
FC57_R_Muscle_hFXN_GA_RNA	Gastroc	RNA	R	16	GA		1488.3485714285716	1.1851485714285714
FC57_R_Muscle_hFXN_GA_RNA	Gastroc	RNA	R	18	GA		3.790285714285714	0.0027511428571428574
FC57_R_Muscle_hFXN_HRT_DNA	Heart	DNA	R	1	HRT		345.6311428571429	0.2609597142857143
FC57_R_Muscle_hFXN_HRT_DNA	Heart	DNA	R	2	HRT		1543.442857142857	1.2065599999999999
FC57_R_Muscle_hFXN_HRT_DNA	Heart	DNA	R	3	HRT		1240.4257142857143	0.956074285714286
FC57_R_Muscle_hFXN_HRT_DNA	Heart	DNA	R	4	HRT		930.6857142857143	1.1337914285714286
FC57_R_Muscle_hFXN_HRT_DNA	Heart	DNA	R	5	HRT		577.014285714286	0.6415285714285714
FC57_R_Muscle_hFXN_HRT_DNA	Heart	DNA	R	6	HRT		1545.0342857142857	1.3166142857142855
FC57_R_Muscle_hFXN_HRT_DNA	Heart	DNA	R	7	HRT		1346.5342857142857	1.2641857142857142
FC57_R_Muscle_hFXN_HRT_DNA	Heart	DNA	R	8	HRT		1484.002857142857	1.2615600000000005
FC57_R_Muscle_hFXN_HRT_DNA	Heart	DNA	R	9	HRT		1846.4142857142858	1.5829885714285716
FC57_R_Muscle_hFXN_HRT_DNA	Heart	DNA	R	10	HRT		1738.7914285714285	1.313771428571429
FC57_R_Muscle_hFXN_HRT_DNA	Heart	DNA	R	11	HRT		1598.7628571428572	1.1106914285714287
FC57_R_Muscle_hFXN_HRT_DNA	Heart	DNA	R	12	HRT		1792.574285714286	1.4761000000000002
FC57_R_Muscle_hFXN_HRT_DNA	Heart	DNA	R	13	HRT		1317.9971428571428	0.9107828571428571
FC57_R_Muscle_hFXN_HRT_DNA	Heart	DNA	R	14	HRT		1145.9057142857143	1.2226971428571425
FC57_R_Muscle_hFXN_HRT_DNA	Heart	DNA	R	15	HRT		556.2171428571428	0.7806942857142857
FC57_R_Muscle_hFXN_HRT_DNA	Heart	DNA	R	16	HRT		1208.1228571428571	1.0389057142857145
FC57_R_Muscle_hFXN_HRT_DNA	Heart	DNA	R	18	HRT		180.06628571428564	0.1300225714285714
FC57_R_Muscle_hFXN_HRT_RNA	Heart	RNA	R	1	HRT		255.61342857142844	0.19256628571428572
FC57_R_Muscle_hFXN_HRT_RNA	Heart	RNA	R	2	HRT		1553.8342857142857	1.0003000000000002
FC57_R_Muscle_hFXN_HRT_RNA	Heart	RNA	R	3	HRT		1127.5342857142855	0.8475057142857143
FC57_R_Muscle_hFXN_HRT_RNA	Heart	RNA	R	4	HRT		1096.814285714286	1.1756085714285713
FC57_R_Muscle_hFXN_HRT_RNA	Heart	RNA	R	5	HRT		589.1	0.5788199999999998
FC57_R_Muscle_hFXN_HRT_RNA	Heart	RNA	R	6	HRT		1618.8542857142857	1.2933228571428577
FC57_R_Muscle_hFXN_HRT_RNA	Heart	RNA	R	7	HRT		1032.5085714285715	0.9152685714285713
FC57_R_Muscle_hFXN_HRT_RNA	Heart	RNA	R	8	HRT		1610.9571428571426	1.3074199999999998
FC57_R_Muscle_hFXN_HRT_RNA	Heart	RNA	R	9	HRT		1737.1685714285713	1.3410685714285715
FC57_R_Muscle_hFXN_HRT_RNA	Heart	RNA	R	10	HRT		1498.9885714285713	0.9966371428571429
FC57_R_Muscle_hFXN_HRT_RNA	Heart	RNA	R	11	HRT		1594.094285714286	1.0138
FC57_R_Muscle_hFXN_HRT_RNA	Heart	RNA	R	12	HRT		1457.6457142857143	1.3309485714285711
FC57_R_Muscle_hFXN_HRT_RNA	Heart	RNA	R	13	HRT		1576.762857142857	1.0526057142857141
FC57_R_Muscle_hFXN_HRT_RNA	Heart	RNA	R	14	HRT		1077.3142857142855	1.1580485714285718
FC57_R_Muscle_hFXN_HRT_RNA	Heart	RNA	R	15	HRT		634.9228571428571	0.8456485714285715
FC57_R_Muscle_hFXN_HRT_RNA	Heart	RNA	R	16	HRT		1635.334285714286	1.2365914285714283
FC57_R_Muscle_hFXN_HRT_RNA	Heart	RNA	R	18	HRT		30.318285714285718	0.019955142857142855
FC57_R_Muscle_hFXN_LIV_DNA	Liver	DNA	R	1	LIV		2046.9199999999998	1.619028571428571
FC57_R_Muscle_hFXN_LIV_DNA	Liver	DNA	R	2	LIV		950.1171428571428	0.7082685714285716
FC57_R_Muscle_hFXN_LIV_DNA	Liver	DNA	R	3	LIV		1186.7657142857145	0.91512
FC57_R_Muscle_hFXN_LIV_DNA	Liver	DNA	R	4	LIV		1124.5285714285715	1.3417714285714293
FC57_R_Muscle_hFXN_LIV_DNA	Liver	DNA	R	5	LIV		693.8257142857141	0.7905399999999999
FC57_R_Muscle_hFXN_LIV_DNA	Liver	DNA	R	6	LIV		1212.6885714285713	1.031497142857143
FC57_R_Muscle_hFXN_LIV_DNA	Liver	DNA	R	7	LIV		377.3114285714287	0.36312857142857136
FC57_R_Muscle_hFXN_LIV_DNA	Liver	DNA	R	8	LIV		811.9942857142856	0.6999342857142856
FC57_R_Muscle_hFXN_LIV_DNA	Liver	DNA	R	9	LIV		416.08971428571436	0.3409228571428573
FC57_R_Muscle_hFXN_LIV_DNA	Liver	DNA	R	10	LIV		942.0914285714285	0.6970085714285714
FC57_R_Muscle_hFXN_LIV_DNA	Liver	DNA	R	11	LIV		2318.4714285714285	1.6234000000000002
FC57_R_Muscle_hFXN_LIV_DNA	Liver	DNA	R	12	LIV		1012.7714285714286	0.8054542857142856
FC57_R_Muscle_hFXN_LIV_DNA	Liver	DNA	R	13	LIV		1446.0542857142857	0.9721285714285713
FC57_R_Muscle_hFXN_LIV_DNA	Liver	DNA	R	14	LIV		703.4314285714286	0.7355571428571427
FC57_R_Muscle_hFXN_LIV_DNA	Liver	DNA	R	15	LIV		775.6714285714286	1.0409685714285717
FC57_R_Muscle_hFXN_LIV_DNA	Liver	DNA	R	16	LIV		726.3142857142857	0.6104857142857144
FC57_R_Muscle_hFXN_LIV_DNA	Liver	DNA	R	18	LIV		3614.5714285714284	2.5587714285714287
FC57_R_Muscle_hFXN_LIV_RNA	Liver	RNA	R	1	LIV		2352.94	1.7655428571428569
FC57_R_Muscle_hFXN_LIV_RNA	Liver	RNA	R	2	LIV		873.982857142857	0.59512
FC57_R_Muscle_hFXN_LIV_RNA	Liver	RNA	R	3	LIV		1043.4457142857143	0.8252885714285716
FC57_R_Muscle_hFXN_LIV_RNA	Liver	RNA	R	4	LIV		1276.9828571428573	1.4420857142857142
FC57_R_Muscle_hFXN_LIV_RNA	Liver	RNA	R	5	LIV		763.7371428571429	0.7696657142857144
FC57_R_Muscle_hFXN_LIV_RNA	Liver	RNA	R	6	LIV		1167.7999999999997	0.9476685714285716
FC57_R_Muscle_hFXN_LIV_RNA	Liver	RNA	R	7	LIV		352.3285714285714	0.3253685714285715
FC57_R_Muscle_hFXN_LIV_RNA	Liver	RNA	R	8	LIV		889.0285714285715	0.7501742857142856
FC57_R_Muscle_hFXN_LIV_RNA	Liver	RNA	R	9	LIV		385.9171428571429	0.2996628571428571
FC57_R_Muscle_hFXN_LIV_RNA	Liver	RNA	R	10	LIV		863.3371428571428	0.5953342857142855
FC57_R_Muscle_hFXN_LIV_RNA	Liver	RNA	R	11	LIV		2404.6857142857143	1.6008000000000002
FC57_R_Muscle_hFXN_LIV_RNA	Liver	RNA	R	12	LIV		795.4885714285714	0.7675342857142855
FC57_R_Muscle_hFXN_LIV_RNA	Liver	RNA	R	13	LIV		1517.1514285714284	1.0283514285714286
FC57_R_Muscle_hFXN_LIV_RNA	Liver	RNA	R	14	LIV		614.2599999999999	0.6583857142857141
FC57_R_Muscle_hFXN_LIV_RNA	Liver	RNA	R	15	LIV		907.1771428571428	1.2598142857142858
FC57_R_Muscle_hFXN_LIV_RNA	Liver	RNA	R	16	LIV		798.6685714285715	0.6329885714285717
FC57_R_Muscle_hFXN_LIV_RNA	Liver	RNA	R	18	LIV		2577.2	2.012085714285714
FC57_R_Muscle_hFXN_QUA_DNA	Quad	DNA	R	1	QUA		855.4485714285714	0.7862885714285714
FC57_R_Muscle_hFXN_QUA_DNA	Quad	DNA	R	2	QUA		1511.037142857143	1.2387477142857142
FC57_R_Muscle_hFXN_QUA_DNA	Quad	DNA	R	3	QUA		887.1394285714287	0.6468071428571429
FC57_R_Muscle_hFXN_QUA_DNA	Quad	DNA	R	4	QUA		1412.6228571428571	1.529742857142857
FC57_R_Muscle_hFXN_QUA_DNA	Quad	DNA	R	5	QUA		329.7142857142857	0.3813571428571428
FC57_R_Muscle_hFXN_QUA_DNA	Quad	DNA	R	6	QUA		1347.6857142857143	1.2017885714285714
FC57_R_Muscle_hFXN_QUA_DNA	Quad	DNA	R	7	QUA		907.0799999999999	0.8470257142857143
FC57_R_Muscle_hFXN_QUA_DNA	Quad	DNA	R	8	QUA		1283.2885714285717	1.0636685714285714
FC57_R_Muscle_hFXN_QUA_DNA	Quad	DNA	R	9	QUA		1161.6719999999998	0.8780842857142858
FC57_R_Muscle_hFXN_QUA_DNA	Quad	DNA	R	10	QUA		2088.074	1.4277791428571431
FC57_R_Muscle_hFXN_QUA_DNA	Quad	DNA	R	11	QUA		1912.9514285714283	1.3188657142857145
FC57_R_Muscle_hFXN_QUA_DNA	Quad	DNA	R	12	QUA		1931.4857142857143	1.3830000000000002
FC57_R_Muscle_hFXN_QUA_DNA	Quad	DNA	R	13	QUA		1545.8600000000001	0.9594685714285717
FC57_R_Muscle_hFXN_QUA_DNA	Quad	DNA	R	14	QUA		1050.2742857142857	1.1099857142857141
FC57_R_Muscle_hFXN_QUA_DNA	Quad	DNA	R	15	QUA		425.0942857142857	0.6355457142857143
FC57_R_Muscle_hFXN_QUA_DNA	Quad	DNA	R	16	QUA		971.4457142857144	0.7680571428571429
FC57_R_Muscle_hFXN_QUA_DNA	Quad	DNA	R	18	QUA		449.16571428571433	0.34107428571428566
FC57_R_Muscle_hFXN_QUA_RNA	Quad	RNA	R	1	QUA		97.70257142857145	0.06608971428571428
FC57_R_Muscle_hFXN_QUA_RNA	Quad	RNA	R	2	QUA		2033.225714285714	1.3936857142857149
FC57_R_Muscle_hFXN_QUA_RNA	Quad	RNA	R	3	QUA		1176.6085714285714	0.9262
FC57_R_Muscle_hFXN_QUA_RNA	Quad	RNA	R	4	QUA		1207.1228571428574	1.338114285714286
FC57_R_Muscle_hFXN_QUA_RNA	Quad	RNA	R	5	QUA		433.7285714285715	0.44296
FC57_R_Muscle_hFXN_QUA_RNA	Quad	RNA	R	6	QUA		1808.9628571428573	1.4863428571428574
FC57_R_Muscle_hFXN_QUA_RNA	Quad	RNA	R	7	QUA		1121.3771428571429	1.0749314285714284
FC57_R_Muscle_hFXN_QUA_RNA	Quad	RNA	R	8	QUA		1763.317142857143	1.4655142857142858
FC57_R_Muscle_hFXN_QUA_RNA	Quad	RNA	R	9	QUA		1397.711428571428	1.0784228571428571
FC57_R_Muscle_hFXN_QUA_RNA	Quad	RNA	R	10	QUA		1532.0542857142857	1.0777657142857142
FC57_R_Muscle_hFXN_QUA_RNA	Quad	RNA	R	11	QUA		1856.357142857143	1.2396857142857143
FC57_R_Muscle_hFXN_QUA_RNA	Quad	RNA	R	12	QUA		1733.52	1.6561714285714288
FC57_R_Muscle_hFXN_QUA_RNA	Quad	RNA	R	13	QUA		1473.5057142857145	1.0117285714285715
FC57_R_Muscle_hFXN_QUA_RNA	Quad	RNA	R	14	QUA		939.2085714285713	1.0366542857142858
FC57_R_Muscle_hFXN_QUA_RNA	Quad	RNA	R	15	QUA		530.5914285714285	0.7295085714285715
FC57_R_Muscle_hFXN_QUA_RNA	Quad	RNA	R	16	QUA		1380.94	1.092102857142857
FC57_R_Muscle_hFXN_QUA_RNA	Quad	RNA	R	18	QUA		12.307428571428574	0.00880742857142857
FC57_R_Muscle_hFXN_TA_DNA	TA	DNA	R	1	TA		844.5857142857143	0.6746942857142857
FC57_R_Muscle_hFXN_TA_DNA	TA	DNA	R	2	TA		1671.9828571428573	1.1272168571428571
FC57_R_Muscle_hFXN_TA_DNA	TA	DNA	R	3	TA		1023.9597142857142	0.7537514285714285
FC57_R_Muscle_hFXN_TA_DNA	TA	DNA	R	4	TA		1412.9285714285713	1.9217257142857145
FC57_R_Muscle_hFXN_TA_DNA	TA	DNA	R	5	TA		327.38857142857137	0.35520285714285715
FC57_R_Muscle_hFXN_TA_DNA	TA	DNA	R	6	TA		2031.403142857143	1.5876145714285712
FC57_R_Muscle_hFXN_TA_DNA	TA	DNA	R	7	TA		721.7574285714286	0.7715434285714284
FC57_R_Muscle_hFXN_TA_DNA	TA	DNA	R	8	TA		1209.1514285714286	0.9868542857142858
FC57_R_Muscle_hFXN_TA_DNA	TA	DNA	R	9	TA		1161.5791428571429	0.9016962857142857
FC57_R_Muscle_hFXN_TA_DNA	TA	DNA	R	10	TA		2600.9257142857145	1.8374885714285714
FC57_R_Muscle_hFXN_TA_DNA	TA	DNA	R	11	TA		1441.7142857142858	0.9344
FC57_R_Muscle_hFXN_TA_DNA	TA	DNA	R	12	TA		1436.0822857142857	1.289423714285714
FC57_R_Muscle_hFXN_TA_DNA	TA	DNA	R	13	TA		1997.3514285714286	1.2504371428571426
FC57_R_Muscle_hFXN_TA_DNA	TA	DNA	R	14	TA		1054.6971428571428	1.1572657142857146
FC57_R_Muscle_hFXN_TA_DNA	TA	DNA	R	15	TA		463.16228571428564	0.517896
FC57_R_Muscle_hFXN_TA_DNA	TA	DNA	R	16	TA		1796.3174285714288	1.597745142857143
FC57_R_Muscle_hFXN_TA_DNA	TA	DNA	R	18	TA		473.9828571428571	0.41059999999999997
FC57_R_Muscle_hFXN_TA_RNA	TA	RNA	R	1	TA		113.80599999999997	0.08344000000000001
FC57_R_Muscle_hFXN_TA_RNA	TA	RNA	R	2	TA		1943.3657142857144	1.3356428571428571
FC57_R_Muscle_hFXN_TA_RNA	TA	RNA	R	3	TA		988.3457142857145	0.7927514285714287
FC57_R_Muscle_hFXN_TA_RNA	TA	RNA	R	4	TA		1375.3200000000002	1.5571142857142855
FC57_R_Muscle_hFXN_TA_RNA	TA	RNA	R	5	TA		379.9685714285713	0.38738
FC57_R_Muscle_hFXN_TA_RNA	TA	RNA	R	6	TA		1789.6599999999999	1.4890857142857143
FC57_R_Muscle_hFXN_TA_RNA	TA	RNA	R	7	TA		1076.1114285714284	1.0230114285714282
FC57_R_Muscle_hFXN_TA_RNA	TA	RNA	R	8	TA		1214.3428571428572	1.027157142857143
FC57_R_Muscle_hFXN_TA_RNA	TA	RNA	R	9	TA		1113.0628571428567	0.8723200000000002
FC57_R_Muscle_hFXN_TA_RNA	TA	RNA	R	10	TA		1905.5542857142855	1.3157485714285715
FC57_R_Muscle_hFXN_TA_RNA	TA	RNA	R	11	TA		1621.2685714285717	1.0906942857142856
FC57_R_Muscle_hFXN_TA_RNA	TA	RNA	R	12	TA		1706.6057142857144	1.6598285714285712
FC57_R_Muscle_hFXN_TA_RNA	TA	RNA	R	13	TA		2048.5085714285715	1.4162285714285716
FC57_R_Muscle_hFXN_TA_RNA	TA	RNA	R	14	TA		1056.5685714285714	1.1814942857142858
FC57_R_Muscle_hFXN_TA_RNA	TA	RNA	R	15	TA		492.1142857142857	0.6796999999999999
FC57_R_Muscle_hFXN_TA_RNA	TA	RNA	R	16	TA		1519.4600000000003	1.230314285714286
FC57_R_Muscle_hFXN_TA_RNA	TA	RNA	R	18	TA		4.0051428571428564	0.0024234285714285716
FC57_R_Muscle_hFXN_TRI_DNA	Triceps	DNA	R	1	TRI		339.8914285714286	0.2413742857142857
FC57_R_Muscle_hFXN_TRI_DNA	Triceps	DNA	R	2	TRI		1559.8799999999999	1.186397142857143
FC57_R_Muscle_hFXN_TRI_DNA	Triceps	DNA	R	3	TRI		1143.7094285714286	0.9114625714285716
FC57_R_Muscle_hFXN_TRI_DNA	Triceps	DNA	R	4	TRI		848.5085714285715	0.8550885714285714
FC57_R_Muscle_hFXN_TRI_DNA	Triceps	DNA	R	5	TRI		383.84685714285706	0.3299274285714285
FC57_R_Muscle_hFXN_TRI_DNA	Triceps	DNA	R	6	TRI		1700.6571428571428	1.4932754285714285
FC57_R_Muscle_hFXN_TRI_DNA	Triceps	DNA	R	7	TRI		901.0988571428572	0.8572228571428572
FC57_R_Muscle_hFXN_TRI_DNA	Triceps	DNA	R	8	TRI		1888.2114285714283	1.5287142857142857
FC57_R_Muscle_hFXN_TRI_DNA	Triceps	DNA	R	9	TRI		1042.2808571428573	0.9146722857142856
FC57_R_Muscle_hFXN_TRI_DNA	Triceps	DNA	R	10	TRI		1807.9065714285714	1.3604528571428571
FC57_R_Muscle_hFXN_TRI_DNA	Triceps	DNA	R	11	TRI		1686.1834285714285	1.2312291428571427
FC57_R_Muscle_hFXN_TRI_DNA	Triceps	DNA	R	12	TRI		1888.0885714285716	1.405385714285714
FC57_R_Muscle_hFXN_TRI_DNA	Triceps	DNA	R	13	TRI		1728.7714285714285	1.0866799999999999
FC57_R_Muscle_hFXN_TRI_DNA	Triceps	DNA	R	14	TRI		1072.2685714285717	1.1740714285714284
FC57_R_Muscle_hFXN_TRI_DNA	Triceps	DNA	R	15	TRI		650.9788571428574	0.8793082857142855
FC57_R_Muscle_hFXN_TRI_DNA	Triceps	DNA	R	16	TRI		1354.5342857142857	1.1572914285714284
FC57_R_Muscle_hFXN_TRI_DNA	Triceps	DNA	R	18	TRI		206.75057142857145	0.13642857142857143
FC57_R_Muscle_hFXN_TRI_RNA	Triceps	RNA	R	1	TRI		102.08114285714285	0.07497685714285712
FC57_R_Muscle_hFXN_TRI_RNA	Triceps	RNA	R	2	TRI		1707.9542857142858	1.1934600000000002
FC57_R_Muscle_hFXN_TRI_RNA	Triceps	RNA	R	3	TRI		964.9971428571429	0.7569771428571428
FC57_R_Muscle_hFXN_TRI_RNA	Triceps	RNA	R	4	TRI		1309.8828571428571	1.4837142857142858
